"election_month","election_type","office_key","gid","gid_level","glabel","candidate","candidate_major","candidate_party","candidate_party_major","metric_desc","metric"
201611,"general","pr","29205","county","Shelby","johnson","johnson","libertarian","libertarian","votes",92
201611,"general","pr","29183","county","St. Charles","johnson","johnson","libertarian","libertarian","votes",7964
201611,"general","pr","29185","county","St. Clair","johnson","johnson","libertarian","libertarian","votes",146
201611,"general","pr","29187","county","St. Francois","johnson","johnson","libertarian","libertarian","votes",712
201611,"general","pr","29189","county","St. Louis","johnson","johnson","libertarian","libertarian","votes",16677
201611,"general","pr","29510","county","St. Louis City","johnson","johnson","libertarian","libertarian","votes",3518
201611,"general","pr","29186","county","Ste. Genevieve","johnson","johnson","libertarian","libertarian","votes",324
201611,"general","pr","29207","county","Stoddard","johnson","johnson","libertarian","libertarian","votes",238
201611,"general","pr","29209","county","Stone","johnson","johnson","libertarian","libertarian","votes",383
201611,"general","pr","29211","county","Sullivan","johnson","johnson","libertarian","libertarian","votes",58
201611,"general","pr","29213","county","Taney","johnson","johnson","libertarian","libertarian","votes",525
201611,"general","pr","29215","county","Texas","johnson","johnson","libertarian","libertarian","votes",222
201611,"general","pr","29217","county","Vernon","johnson","johnson","libertarian","libertarian","votes",236
201611,"general","pr","29219","county","Warren","johnson","johnson","libertarian","libertarian","votes",534
201611,"general","pr","29221","county","Washington","johnson","johnson","libertarian","libertarian","votes",197
201611,"general","pr","29223","county","Wayne","johnson","johnson","libertarian","libertarian","votes",107
201611,"general","pr","29225","county","Webster","johnson","johnson","libertarian","libertarian","votes",515
201611,"general","pr","29227","county","Worth","johnson","johnson","libertarian","libertarian","votes",32
201611,"general","pr","29229","county","Wright","johnson","johnson","libertarian","libertarian","votes",153
201611,"general","pr","29001","county","Adair","castle","other","other","other","votes",50
201611,"general","pr","29003","county","Andrew","castle","other","other","other","votes",30
201611,"general","pr","29005","county","Atchison","castle","other","other","other","votes",5
201611,"general","pr","29007","county","Audrain","castle","other","other","other","votes",59
201611,"general","pr","29009","county","Barry","castle","other","other","other","votes",63
201611,"general","pr","29011","county","Barton","castle","other","other","other","votes",22
201611,"general","pr","29013","county","Bates","castle","other","other","other","votes",43
201611,"general","pr","29015","county","Benton","castle","other","other","other","votes",32
201611,"general","pr","29017","county","Bollinger","castle","other","other","other","votes",28
201611,"general","pr","29019","county","Boone","castle","other","other","other","votes",553
201611,"general","pr","29021","county","Buchanan","castle","other","other","other","votes",186
201611,"general","pr","29023","county","Butler","castle","other","other","other","votes",59
201611,"general","pr","29025","county","Caldwell","castle","other","other","other","votes",27
201611,"general","pr","29027","county","Callaway","castle","other","other","other","votes",153
201611,"general","pr","29029","county","Camden","castle","other","other","other","votes",57
201611,"general","pr","29031","county","Cape Girardeau","castle","other","other","other","votes",125
201611,"general","pr","29033","county","Carroll","castle","other","other","other","votes",13
201611,"general","pr","29035","county","Carter","castle","other","other","other","votes",11
201611,"general","pr","29037","county","Cass","castle","other","other","other","votes",323
201611,"general","pr","29039","county","Cedar","castle","other","other","other","votes",40
201611,"general","pr","29041","county","Chariton","castle","other","other","other","votes",19
201611,"general","pr","29043","county","Christian","castle","other","other","other","votes",209
201611,"general","pr","29045","county","Clark","castle","other","other","other","votes",11
201611,"general","pr","29047","county","Clay","castle","other","other","other","votes",504
201611,"general","pr","29049","county","Clinton","castle","other","other","other","votes",58
201611,"general","pr","29051","county","Cole","castle","other","other","other","votes",115
201611,"general","pr","29053","county","Cooper","castle","other","other","other","votes",57
201611,"general","pr","29055","county","Crawford","castle","other","other","other","votes",57
201611,"general","pr","29057","county","Dade","castle","other","other","other","votes",20
201611,"general","pr","29059","county","Dallas","castle","other","other","other","votes",46
201611,"general","pr","29061","county","Daviess","castle","other","other","other","votes",36
201611,"general","pr","29063","county","De Kalb","castle","other","other","other","votes",18
201611,"general","pr","29065","county","Dent","castle","other","other","other","votes",29
201611,"general","pr","29067","county","Douglas","castle","other","other","other","votes",38
201611,"general","pr","29069","county","Dunklin","castle","other","other","other","votes",16
201611,"general","pr","29071","county","Franklin","castle","other","other","other","votes",231
201611,"general","pr","29073","county","Gasconade","castle","other","other","other","votes",28
201611,"general","pr","29075","county","Gentry","castle","other","other","other","votes",7
201611,"general","pr","29077","county","Greene","castle","other","other","other","votes",678
201611,"general","pr","29079","county","Grundy","castle","other","other","other","votes",25
201611,"general","pr","29081","county","Harrison","castle","other","other","other","votes",27
201611,"general","pr","29083","county","Henry","castle","other","other","other","votes",55
201611,"general","pr","29085","county","Hickory","castle","other","other","other","votes",23
201611,"general","pr","29087","county","Holt","castle","other","other","other","votes",4
201611,"general","pr","29089","county","Howard","castle","other","other","other","votes",45
201611,"general","pr","29091","county","Howell","castle","other","other","other","votes",82
201611,"general","pr","29093","county","Iron","castle","other","other","other","votes",14
201611,"general","pr","29095","county","Jackson","castle","other","other","other","votes",1002
201611,"general","pr","29097","county","Jasper","castle","other","other","other","votes",314
201611,"general","pr","29099","county","Jefferson","castle","other","other","other","votes",554
201611,"general","pr","29101","county","Johnson","castle","other","other","other","votes",165
201611,"general","pr",NA,"county","Kansas City","castle","other","other","other","votes",441
201611,"general","pr","29103","county","Knox","castle","other","other","other","votes",10
201611,"general","pr","29105","county","Laclede","castle","other","other","other","votes",69
201611,"general","pr","29107","county","Lafayette","castle","other","other","other","votes",102
201611,"general","pr","29109","county","Lawrence","castle","other","other","other","votes",117
201611,"general","pr","29111","county","Lewis","castle","other","other","other","votes",23
201611,"general","pr","29113","county","Lincoln","castle","other","other","other","votes",180
201611,"general","pr","29115","county","Linn","castle","other","other","other","votes",23
201611,"general","pr","29117","county","Livingston","castle","other","other","other","votes",31
201611,"general","pr","29121","county","Macon","castle","other","other","other","votes",35
201611,"general","pr","29123","county","Madison","castle","other","other","other","votes",31
201611,"general","pr","29125","county","Maries","castle","other","other","other","votes",12
201611,"general","pr","29127","county","Marion","castle","other","other","other","votes",49
201611,"general","pr","29119","county","McDonald","castle","other","other","other","votes",44
201611,"general","pr","29129","county","Mercer","castle","other","other","other","votes",8
201611,"general","pr","29131","county","Miller","castle","other","other","other","votes",38
201611,"general","pr","29133","county","Mississippi","castle","other","other","other","votes",13
201611,"general","pr","29135","county","Moniteau","castle","other","other","other","votes",26
201611,"general","pr","29137","county","Monroe","castle","other","other","other","votes",8
201611,"general","pr","29139","county","Montgomery","castle","other","other","other","votes",17
201611,"general","pr","29141","county","Morgan","castle","other","other","other","votes",37
201611,"general","pr","29143","county","New Madrid","castle","other","other","other","votes",19
201611,"general","pr","29145","county","Newton","castle","other","other","other","votes",163
201611,"general","pr","29147","county","Nodaway","castle","other","other","other","votes",69
201611,"general","pr","29149","county","Oregon","castle","other","other","other","votes",29
201611,"general","pr","29151","county","Osage","castle","other","other","other","votes",19
201611,"general","pr","29153","county","Ozark","castle","other","other","other","votes",27
201611,"general","pr","29155","county","Pemiscot","castle","other","other","other","votes",16
201611,"general","pr","29157","county","Perry","castle","other","other","other","votes",35
201611,"general","pr","29159","county","Pettis","castle","other","other","other","votes",86
201611,"general","pr","29161","county","Phelps","castle","other","other","other","votes",95
201611,"general","pr","29163","county","Pike","castle","other","other","other","votes",37
201611,"general","pr","29165","county","Platte","castle","other","other","other","votes",215
